"","life_expectancy","radio_television_per_cap","log_population","civil_war","year","country_name","international_war","urban_population_pct","oil_production_per_cap","inequality_gini","gdp_per_cap","inflation","region_name","education15","government_effectiveness","political_stability","polity","healthcare","womens_civ_lib","media_censorship","internet_access"
"9259",68.8,-1.48499445239367,12.6396088049686,-2,2004,NA,-2,61.9014613182302,-2,35.25,13343.740234375,4.55999994277954,NA,7.55380725860596,-1.31387722492218,-1.17666429281235,6,0.26363710998997,-1.03988738363627,0.69859246929343,-1
"9334",55.11,-1.97415774050263,14.6983064692425,-2,1974,NA,-1,23.6,-1.03550716,56,1990.46997070312,6.50922584533691,NA,-0.69799995422363,-2.87440271741788,-2.97488679846131,-11,-3.83318276260748,-1.48559101871124,-3.1587688856942,-2
"9339",58.77,-1.95156274483908,14.8157826210621,-2,1979,NA,-1,28.5,-0.5055876,48.9800003051751,2167.3798828125,10.4930000305176,NA,-0.39900004863739,-1.51711062476481,-2.19921429012618,-10,-3.83318276260748,-1.32744350874211,-3.1587688856942,-2
"9344",62.91,-1.93597492207134,14.938378140239,-2,1984,NA,-1,36,-1.83898112,36.9500013987223,2492.59008789062,6.73400020599365,NA,0.0559999942779501,-2.36562768097543,-2.39713009449021,-10,-3.83318276260748,-1.32744350874211,-3.1587688856942,-2
"9349",66.1,-1.92183986282666,15.0427385819075,-2,1989,NA,-1,41.0999999999999,-1.86750782,36.2000007629395,2718.31005859375,6.99100017547607,NA,0.52600002288818,-2.63253777408521,-2.73779021402814,-10,-3.11274560280646,-1.29666776513953,-2.92031041506157,-2
"9354",68,-1.88954555532931,15.1194392779145,-2,1994,NA,-2,44.5999999999999,-1.96324106,37.4750003814697,2748.03002929688,0.98699998855591,NA,1.05599999427795,-2.03334858268499,-2.29339122772217,-9,-3.11274560280646,-1.29763351887972,-2.56836859599783,-2
"9359",69.8,-1.9477288770979,15.1885300454923,-2,1999,NA,-2,45.1210842922066,-0.9101059,37.4000015258789,2964.38989257812,-1.3870000243187,NA,1.55999994277954,-1.85480070761149,-2.04916359742991,-8,-2.4520864851847,-1.28789772317735,-1.75728623097003,-1
"9364",70.9,-1.86003187441273,15.2447435111435,-2,2004,NA,-2,47.4285721737622,-1.84140311,38.7200012207031,3565.6201171875,1.28500008583069,NA,1.96000003814697,-2.14267547428608,-2.47488033771515,-8,-2.4520864851847,-1.27991337170938,-1.75728623097003,-1
"9376",65.4,-1.71263128149196,13.2828273024879,-2,1989,NA,-2,91.0417611553601,-2,28.5500011444092,5080.8701171875,1463.34467660917,NA,6.27629089355469,-3.90718934023443,-2.2969798096342,3,-1.16666990151074,-1.19637131284223,-1.08326807904028,-2
"9381",64.1,-1.69049421943359,13.2519594021472,-2,1994,NA,-2,22.6913760405547,-2,39.4000015258789,2308.94995117188,21.5100002288818,NA,6.37090682983398,-2.37301209568977,-2.1265341937542,5,-1.3870764942571,-1.17373601556147,-1.86270288390243,-2
"9386",67.2,-1.64525688058147,13.2099625549105,-2,1999,NA,-2,39.2716766431214,-2,37.0999984741211,2407.7900390625,7.76000022888184,NA,6.79551124572754,-2.40756895212456,-2.09877592014557,6,-1.0604326727034,-1.20992681573301,-1.51304717803584,-1
"9391",67.8,-1.79018125278344,13.1262313349842,-2,2004,NA,-2,46.0654572870799,-1.48932309,33.4000015258789,3548.96997070312,10.7799997329712,NA,6.90110778808594,-2.78719180822372,-2.39871871471405,7,-1.0604326727034,-1.17794176982605,-1.48197922336495,-1
"9478",49.12,-1.99886325992327,13.8671983014023,-2,1974,NA,-2,6,-2,42.6999990675184,1061.15002441406,2.98681497573853,NA,-0.13800001144409,-3.36059163411813,-2.88578336800386,-8,-3.47388787761503,-1.410648157208,-3.75074831995066,-2
"9483",51.36,-1.99643055269687,13.9983117611777,-2,1979,NA,-2,9.5999999999999,-2,44.0615378159744,933.960021972656,28.5381774902344,NA,0.15700006484985,-3.22810186977773,-3.61580299867683,-8,-3.47388787761503,-1.410648157208,-3.75074831995066,-2
"9488",52.38,-1.99039409914919,14.1384371330462,-2,1984,NA,-2,15.5999999999999,-2,42.8692307105431,793.219970703125,12.497332572937,NA,0.59200000762939,-3.11577292038632,-2.59045751823544,-8,-3.47388787761503,-1.410648157208,-3.75074831995066,-2
"9493",54.2,-1.97837069214222,14.2728091980604,-2,1989,NA,-2,19.2,-2,41.676923605112,717.780029296875,6.59264755249023,NA,1.00699996948242,-3.24854141223384,-3.20095907112512,-1,-3.4426128871933,-1.38147398667592,-3.59690833649156,-2
"9498",55.6,-1.97747984396673,14.4310372581965,-2,1994,NA,-2,21.2,-2,41.8000001907349,661.539978027344,17.7563552856445,NA,1.34200000762939,-2.58040416240692,-1.89081262797117,7,-3.585160116518,-1.34037419316122,-2.00282788545669,-2
"9503",57.6,-1.89161111421788,14.5710493781808,-2,1999,NA,-2,18.7618471470417,-2,44.3699989318848,712.940002441406,4.93775939941406,NA,1.64499998092651,-2.46366562235492,-2.50475521057019,5,-3.59953435897973,-1.34825959981781,-2.54876245280346,-1
"9508",59.7,-1.90981892102851,14.7117230035654,-2,2004,NA,-2,31.6086344000094,-2,45.4000015258789,687.070007324219,8.7722454071045,NA,1.8199999332428,-2.52509933710098,-1.8717038333416,5,-3.59953435897973,-1.33656957875878,-2.53241349246082,-1
"9712",62.95,-1.92297951174265,15.9440534473754,-2,1974,NA,-2,31.8,219.23001,51.6500015258789,5241.77001953125,13.7853317260742,NA,3.41400003433228,-2.28285056112302,-1.69836275787337,-8,-2.62926592704586,-1.43193877205161,-1.99407197569776,-2
"9717",65.58,-1.8927073058831,16.0686433840636,-2,1979,NA,-2,42.6000000000004,984.67346,48.2999997820173,6714.83984375,25.9340000152588,NA,3.94299983978271,-2.35211490208568,-2.18113301431577,-5,-2.20950674659734,-1.40777279166423,-1.99407197569776,-2
"9722",67.84,-1.88168497381241,16.1669654633592,-2,1984,NA,-2,58.6000000000004,310.10142,44.7999984741214,5832.27978515625,84.2330017089844,NA,4.50799989700317,-1.9409430706998,-2.82907279067668,-5,-2.20950674659734,-1.40777279166423,-1.99407197569776,-2
"9727",69.9,-1.83977254335151,16.2583575600011,-2,1989,NA,-2,66.8,362.06533,47.966667175293,6224.39013671875,20.6620006561279,NA,5.03999996185303,-2.97045014439984,-2.81273215333131,-2,-2.53378594406694,-1.40777279166423,-1.81011355514972,-2
"9732",71.3,-1.73109141860396,16.3489694666604,-2,1994,NA,-2,69.8,305.69811,50.0999984741211,6207.25,32.3779983520508,NA,5.44000005722046,-1.92773719877005,-2.96659421920776,2,-2.53378594406694,-1.38791760347601,-1.81011355514972,-2
"9737",72.9,-1.62839309576715,16.4290497856226,-2,1999,NA,-2,53.2045744114346,326.58408,50.2000007629395,7175.759765625,4.36800003051758,NA,5.80500030517578,-1.7543504885305,-2.36974019337362,6,-2.53378594406694,-1.37143080020306,-1.31835273987178,-1
"9742",73.4,-1.5407620095196,16.4828171823979,-2,2004,NA,-2,85.187669993272,692.84734,46.0099983215332,7800.89013671875,1.62899994850159,NA,6.02999973297119,-1.83631265163422,-2.64338403940201,6,-2.53378594406694,-1.37143080020306,-1.31835273987178,-1
"9753",69.7,-1.81981245332627,12.4676146258091,-2,1989,NA,-2,10.3082364409251,-2,24.7000007629395,5360.08984375,-13.0543110729278,NA,4.21099205960918,-1.85718550125106,-1.44775088650811,0,-0.20180006728287,-1.22887202343106,-1.23068148963634,-2
"9758",70.1,-1.74608110384694,12.4939034270117,-2,1994,NA,-2,29.939298033358,-2,29.2000007629395,4437.68994140625,0.47000002861023,NA,5.99996566772461,-2.62493658065796,-2.63001692295075,4,-0.20180006728287,-1.20027815610603,-0.61286005901293,-2
"9763",71,-1.75155480169822,12.5177884266313,-2,1999,NA,-2,50.1383231236472,-2,29,4745.14990234375,3.19999980926514,NA,5.84603691101074,-2.43059451587252,-3.26575583983695,4,-0.20180006728287,-1.27321788948121,-0.73113226211517,-1
"9768",72.1,-1.66299317914515,12.5274103048954,-2,2004,NA,-2,68.017216152705,-2,37.4000015258789,5438.02978515625,1.33999991416931,NA,5.85618162155151,-2.10492892563343,-2.73834621906281,7,-0.21212259964095,-1.15522026341608,-1.06756040595517,-1
"9855",37.18,-2,13.7212451404245,-2,1974,NA,-2,3.60000000000002,-2,39.5832066140735,681.609985351562,575.070342046705,NA,-1.45800000429153,-3.37683859360969,-2.72287307597793,-9,-1.88855540611393,-1.3406697726968,-2.54607648379413,-2
"9860",41.3,-2,13.8075407244841,-2,1979,NA,-2,8.1999999999998,-2,40.7122938793063,694.609985351562,-29.2071658134462,NA,-1.28799998760223,-3.46770592934429,-3.21006872708808,-9,-1.88855540611393,-1.33828409208229,-2.54607648379413,-2
"9865",45.45,-1.99376466184614,13.903179238734,-2,1984,NA,-2,15.1999999999998,-2,30.4526072027128,711.539978027344,-31.8479858568274,NA,-1.17799997329712,-3.19565812983863,-2.84645479534001,-9,-1.88855540611393,-1.33828409208229,-2.1310872249132,-2
"9870",48.5,-1.98999554463168,13.994963574658,-2,1989,NA,-2,17.7,-2,49.1399993896484,795.219970703125,-0.19957280158997,NA,-1.06900000572205,-3.50278822665051,-3.152009006111,-2,-2.09642770059797,-1.26872990066747,-0.8800124920191,-2
"9875",49.8,-1.98702504510764,14.0954018638846,-2,1994,NA,-2,17.2,-2,61.6714270455486,816.190002441406,4.80545997619629,NA,-0.96399998664856,-3.20994877815247,-1.76674687862396,5,-1.93756641302393,-1.26664049788934,-0.40010099333304,-2
"9880",52.1,-2,14.1912179446334,-2,1999,NA,-2,20.3260567211391,-2,37.8699989318848,893.150024414062,3.18701171875,NA,-0.83800005912781,-2.83647904762844,-1.88373120281229,4,-1.93756641302393,-1.26664049788934,-0.40010099333304,-1
"9885",55.4,-1.95749193827408,14.310210843161,-2,2004,NA,-2,30.5834604980295,-2,36.9300003051758,985.72998046875,-0.45647406578064,NA,-0.62800002098083,-2.68218678236008,-1.6261516213417,5,-1.93756641302393,-1.26664049788934,-0.40010099333304,-1
"9972",50.54,-1.94210749858665,15.2397000372417,-1,1974,NA,-2,16,9.869536,29.7999992370605,689.570007324219,20.3564949035645,NA,0.34599995613098,-3.75871776142296,-5.66716308329064,-8,-3.39654651448029,-1.88787106763746,-4.64436501347124,-2
"9977",52.44,-1.99982617570977,15.3503497428221,-2,1979,NA,-2,20.0999999999999,24.229359,29.7999992370605,857.239990234375,-0.60000002384186,NA,0.83299994468689,-2.83562428180827,-4.14615487172513,-10,-3.39654651448029,-1.88787106763746,-4.64436501347124,-2
"9982",54.23,-1.99915015886675,15.4512834958497,-1,1984,NA,-2,23.5999999999999,5.8091333,29.7999992370605,916.599975585938,12.7399997711182,NA,1.24799990653992,-3.34804552034118,-4.98267501494049,-10,-3.39654651448029,-1.88787106763746,-4.64436501347124,-2
"9987",55.8,-1.99682637472009,15.5392990683839,-1,1989,NA,-2,24.4,1.2285246,29.7999992370605,765.030029296875,27.125,NA,1.65400004386902,-3.45641421559011,-4.96869992381962,-9,-3.39654651448029,-1.83945501763413,-4.64436501347124,-2
"9992",57.4,-1.9927981750467,15.6065784640574,-2,1994,NA,-2,23.4,0.48736,29.7999992370605,1002.76000976562,18.0200004577637,NA,2.02400016784668,-3.28224301338196,-3.35172283649445,-9,-3.39654651448029,-1.83945501763413,-4.64436501347124,-2
"9997",59.3,-1.87731198059118,15.6659496065613,-2,1999,NA,-2,30.8226102294947,-0.1969711,29.7999992370605,1466.92004394531,32.5029983520508,NA,2.36600017547607,-3.28530052564296,-3.57904292931777,-9,-3.39654651448029,-1.83945501763413,-4.64436501347124,-1
"10002",62,-1.76087126731452,15.7016684056396,-2,2004,NA,-2,29.3606417269635,4.5278688,29.7999992370605,2566.15991210938,24.3279991149902,NA,2.59600019454956,-3.51132190227509,-2.88094562292099,-10,-3.39654651448029,-1.83945501763413,-4.64436501347124,-1
"10115",56.31,-1.99752345286801,12.2210239315743,-2,1974,NA,-2,19.2,-2,49.2638641749707,936.710021972656,430.622767279028,NA,3.37269449234009,-3.13916592439467,-3.02128077972571,-9,-0.60469346275836,-1.84386202016249,-4.05326769974978,-2
"10120",56.73,-1.99466226363552,12.3568642616432,-2,1979,NA,-2,28.6999999999998,-2,49.2696585704662,1112.80004882812,238.080873822861,NA,5.35168695449829,-2.74949380280085,-2.36604016717537,-9,-0.60469346275836,-1.84386202016249,-4.05326769974978,-2
"10125",58.71,-1.9743264985625,12.5060836283435,-2,1984,NA,-2,43.1999999999998,-2,54.6454371162523,1362.23999023438,786.452596095821,NA,5.70019149780273,-3.5246345067747,-2.61178988708768,-9,-0.60469346275836,-1.84386202016249,-4.05326769974978,-2
"10130",60.3,-1.96001731357737,12.6190319296799,-2,1989,NA,-2,49.3,-2,43.1065132039529,1178.85998535156,370.860298831043,NA,5.58917665481567,-3.04326003773012,-3.51136049758061,0,-0.70757112928261,-1.64216425150883,0.11757911991364,-2
"10135",59.7,-1.93950301174568,12.6570562778949,-2,1994,NA,-2,49.8,-2,27.75,1048.16003417969,44.8899536132812,NA,5.57322645187378,-2.39347198605537,-1.33650022745132,8,-0.83756734842937,-1.10521312204183,0.11757911991364,-1
"10140",60.7,-1.78914453721365,12.69906981198,-2,1999,NA,-2,36.9954871776724,-2,33.5999994277954,1041.08996582031,4.27736043930054,NA,5.65849113464355,-2.239516276428,-1.19324341759814,8,-1.14482853091909,-1.11952246904546,-0.24999046755188,-1
"10145",62,-1.83327043268215,12.7637238980298,-2,2004,NA,-2,55.1964408986353,7.5052228,30.7999992370605,1029.48999023438,3.09516668319702,NA,6.022705078125,-2.40838971734047,-1.31928211450577,8,-1.14809426017135,-1.11678515257688,-0.31180237053675,-1
"10232",45.61,-1.99987120120779,14.2190641016038,-2,1974,NA,-2,-2,-2,29.8249859932415,1292.56994628906,534.173087295343,NA,-1.07200002670288,-3.36074682940659,-3.81853432754061,-10,-2.30413680619719,-1.83500164981729,-2.9852146771659,-2
"10237",47.4,-1.99985086079121,14.3233702756915,-1,1979,NA,-2,4.25037899712254,-2,48.4539272923906,1214.52001953125,587.579636940696,NA,-0.88699996471405,-3.65039139721566,-4.91020693367333,-10,-2.30413680619719,-1.83500164981729,-2.9852146771659,-2
"10242",48.21,-1.99921863718041,14.3790110355369,-1,1984,NA,-2,7.25822443102345,-2,41.3374068656199,926.200012207031,89.0500030517578,NA,-0.42199993133545,-3.73722982645822,-4.06832404052459,-9,-3.45147282481955,-1.83500164981729,-2.9852146771659,-2
"10247",49.7,-1.9969636893384,14.4555561633598,-1,1989,NA,-2,12.4000000000001,-2,54.9098029547849,1164.90002441406,30.9300003051758,NA,-0.0149999856948899,-3.06562619557143,-3.46930799346632,-8,-3.45147282481955,-1.40134059036074,-2.14817667451017,-2
"10252",50.6,-1.99541975442546,14.6107740778867,-2,1994,NA,-2,21.4000000000001,-2,42.4099998474121,1205.94995117188,46.4900016784668,NA,0.16000008583069,-2.14426237344742,-2.11066818237305,3,-2.76923353091706,-1.40378562755541,-1.32041384508021,-1
"10257",50.8,-1.88043184220988,14.746504610442,-2,1999,NA,-2,16.4399139220137,-2,43.9833329518633,1648.58996582031,7.05000019073486,NA,0.30499982833862,-2.28429824993601,-2.06704269663712,3,-2.76923353091706,-1.40378562755541,-1.32041384508021,-1
"10262",51,-1.99135804477035,14.8767246263833,-2,2004,NA,-2,16.5771551522486,-2,45.2999992370605,2186.2900390625,11.2399997711182,NA,0.32999992370605,-2.5597420334816,-1.50722613930702,3,-2.85628876592278,-1.41516018689901,-1.45047339120581,-1
"10345",50.73,-2,12.1339068328868,-2,1974,NA,-1,-0.19999999999999,-2,37.2084988200129,1018.08001708984,-16.8293112353514,NA,0.17791080474854,-2.27940882836827,-1.96753965601241,-9,-1.88742060722544,-1.64038654242987,-2.1935896691226,-2
"10350",53.75,-1.98517977898679,12.2675527800772,-2,1979,NA,-2,6.30000000000018,-2,44.2760678429471,1024.08996582031,177.163100087885,NA,0.24034357070923,-3.01214445776337,-2.50021946028416,-9,-1.88742060722544,-1.64079496349229,-3.55297344542902,-2
"10355",56.28,-1.99866988733646,12.4048819664966,-2,1984,NA,-2,16.8000000000002,-2,61.2661633146347,948.119995117188,5.43333339691162,NA,0.31618046760559,-2.8766476244671,-2.22024943806568,-9,-1.88742060722544,-1.5853083071853,-3.55297344542902,-2
"10360",58.2,-1.97692126335249,12.5331091512965,-2,1989,NA,-2,28.1999999999998,-2,47.8666661580392,946.830017089844,3.62866687774658,NA,0.34609699249268,-2.68730537379232,-2.42081339142822,-8,-1.88742060722544,-1.57884672958451,-2.43335442561967,-2
"10365",59.5,-1.9748241038399,12.6730756438256,-2,1994,NA,-2,40.1999999999998,-2,36.0399993896484,1019.28002929688,2.6813063621521,NA,0.44159126281738,-2.14467634260654,-1.7372752726078,-8,-2.81629518995935,-1.40390582397987,-1.86946069357046,-1
"10370",62.2,-1.86684341510356,12.8003529973602,-2,1999,NA,-2,34.8495176740821,-2,37,1101.75,2.7148962020874,NA,0.74694967269897,-2.16842432290411,-1.35967559646244,-8,-2.77227040134695,-1.40390582397987,-1.27349878736799,-1
"10375",65,-1.81386736340827,12.9346719272891,-2,2004,NA,-2,63.711224194823,244.13543,37,1319.7099609375,4.24103307723999,NA,0.93150329589844,-2.77444589138031,-1.77853393554688,-5,-2.39992851963726,-1.35987759357602,-1.160691715602,-1
"10462",62.83,-1.94446193849677,11.7213653593058,-2,1974,NA,-2,51.3541091911448,-2,38.560001373291,1118.67542494085,10.9464282989502,NA,3.951247215271,-2.92795582858913,-1.35398872800078,7,-0.40622824117775,-1.16414487707188,-0.64986661345213,-2
"10467",65.34,-1.89716115814869,11.7902538763169,-2,1979,NA,-2,36.8445964261156,-2,33.966667175293,8909.03541408554,24.4500007629395,NA,4.24740695953369,-2.22562074510767,-1.75782717609725,7,-0.40622824117775,-1.1484343759774,-0.51392852542565,-2
"10472",66.38,-1.84772922023959,11.8354921888462,-2,1984,NA,-2,42.2068188085752,-2,37.7999992370605,5262.40795398613,2.33599996566772,NA,4.10728120803833,-2.11396523035381,-1.67617625777653,8,-0.40622824117775,-1.13731010302329,0.20611079239459,-2
"10477",67.6,-1.77910226502645,11.8832936846717,-2,1989,NA,-2,40.4,-2,35.4500007629395,10367.4665633727,10.8170003890991,NA,4.64461612701416,-2.31230927678648,-1.81637075889214,8,-0.40622824117775,-1.13731010302329,0.22282119977974,-2
"10482",68.5,-1.77846560918074,11.946007275617,-2,1994,NA,-2,39.4,-2,36.7000007629395,10899.1227625561,4.55299997329712,NA,5.23380661010742,-1.68444415926933,-0.95723176002502,8,-0.40622824117775,-1.13731010302329,0.13050937337769,-1
"10487",69.6,-1.76334322658555,12.0037843649176,-2,1999,NA,-2,66.4775434526879,-2,35.0999984741211,7831.46618620653,3.38899993896484,NA,5.72233581542969,-1.64751587410449,-0.789919150950184,8,-0.33452695956566,-1.12153302172911,0.13050937337769,-1
"10492",70.5,-1.70984142491988,12.0482328859654,-2,2004,NA,-2,54.812740847084,-2,33.6500015258789,9070.47488943701,6.91399955749512,NA,5.56590032577515,-1.32057166099548,-1.2622287273407,8,-0.33452695956566,-1.12153302172911,0.17200201549747,-1
"10579",42.16,-1.98220496622459,13.5267818008456,-2,1974,NA,-2,0.80000000000001,-2,50.1124987602234,589.130004882812,-21.396493647731,NA,0.27999997138977,-3.50149837094455,-3.53644895831623,-11,-2.88679209858349,-1.75089302095489,-4.49853689551242,-2
"10584",44.13,-2,13.6932118240517,-2,1979,NA,-2,3.09999999999991,-2,53.8999989827475,577.919982910156,9.814697265625,NA,0.41599988937378,-2.61152906785332,-3.08415230461698,-11,-2.88679209858349,-1.75089302095489,-4.49853689551242,-2
"10589",45.9,-1.99991023415305,13.914363645576,-2,1984,NA,-2,6.59999999999991,-2,58.162501335144,584.619995117188,12.0468683242798,NA,0.89599990844727,-2.94647570153049,-3.33015369096966,-11,-2.88679209858349,-1.75089302095489,-4.49853689551242,-2
"10594",46.6,-2,14.0865518348797,-2,1989,NA,-2,8.6,-2,59.4750003814697,562,10.6153154373169,NA,1.37599992752075,-2.94037707259517,-3.34624313675743,-11,-2.8719027314953,-1.75089302095489,-4.49853689551242,-2
"10599",44.3,-1.99767752980273,14.2023867062257,-2,1994,NA,-2,9.6,-2,50.4749994277954,605.239990234375,35.6020431518555,NA,1.85599994659424,-2.50648462772369,-2.54068231582642,4,-3.11439042385012,-1.46319899093189,-0.91200249457609,-2
"10604",43.9,-1.96273135601175,14.3164200596776,-2,1999,NA,-2,-2,-2,41.4142853873118,565.809997558594,20.7000007629395,NA,2.33199977874756,-2.62764539458169,-2.18589579612249,2,-3.11439042385012,-1.37244851429986,-0.91200249457609,-1
"10609",47.6,-1.93611201124739,14.457600071574,-2,2004,NA,-2,30.6971297837743,-2,37,587.22998046875,11.9742946624756,NA,2.79199981689453,-2.81320685148239,-1.8892123401165,4,-3.11439042385012,-1.46247388158481,-0.90932660449504,-1
"10696",65.5,-1.96108267258465,14.3491332898126,-2,1974,NA,-2,26.8,223.49965,51,2908.32006835938,1.78526759147644,NA,3.33799982070923,-2.97222973932588,-2.51332385348511,2,-1.31118751748904,-1.32114524160465,-3.66712420236876,-2
"10701",67.22,-1.90802364238978,14.4685715977549,-2,1979,NA,-2,27.7,560.21562,48.9599990844727,3821.830078125,7.69999980926514,NA,4.11999988555908,-2.44048894642427,-2.53862684043705,2,-0.83834109982774,-1.32114524160465,-3.66712420236876,-2
